HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE,FECHA_SINIESTRO
23,1,1,50,1,1,1,0,0,2,1,0,1,0,4,9,2,0,1,2023-09-08
7,5,1,74,1,0,2,0,0,4,4,1,1,0,2,10,2,0,0,
16,5,1,73,0,0,2,0,0,0,3,0,1,0,3,5,1,0,0,
12,2,1,46,1,1,1,0,3,2,1,0,1,0,2,8,3,0,1,2021-08-25
5,2,1,12,1,0,2,0,0,3,0,0,1,0,2,11,0,0,1,2021-11-17
12,2,1,19,1,1,1,0,1,3,0,0,1,0,4,9,3,0,1,2021-09-24
15,0,1,12,1,0,2,0,0,1,0,0,1,0,2,2,1,0,1,2021-02-10
8,8,1,12,1,0,2,0,0,3,0,0,1,0,3,10,3,0,1,2021-10-14
22,5,1,46,1,0,2,0,0,3,0,1,1,0,2,4,2,1,0,
22,1,1,7,1,0,2,0,0,3,0,0,1,0,6,11,2,0,1,2021-11-21
16,1,1,42,1,1,1,0,0,3,0,0,1,0,5,12,1,0,1,2021-12-25
17,2,1,18,1,1,1,0,0,3,0,0,1,0,5,11,1,0,0,
15,1,1,15,1,0,2,0,1,3,0,0,1,1,6,12,1,0,0,
23,1,1,5,1,1,1,0,3,3,0,0,1,0,5,8,2,0,1,2021-08-21
11,1,1,1,1,0,0,0,0,4,0,0,1,0,1,9,3,0,1,2022-09-20
2,2,1,10,1,1,1,0,0,3,1,0,4,0,6,8,2,0,1,2023-08-27
23,2,1,1,1,1,1,0,0,3,1,1,1,0,0,8,2,0,0,
18,5,1,23,1,0,2,0,0,2,0,0,1,0,4,8,1,0,1,2022-08-26
13,0,1,2,1,4,1,0,0,0,1,0,1,0,2,4,1,1,0,
0,0,1,13,1,1,1,0,0,1,0,0,1,0,2,6,2,0,0,
18,6,2,7,1,0,2,0,0,0,0,0,1,1,6,6,1,0,0,
20,0,1,21,1,1,1,0,0,2,1,0,1,0,1,1,2,1,1,2022-01-04
15,5,1,35,1,1,1,0,0,2,0,0,2,0,2,6,1,0,1,2021-06-23
0,5,1,10,1,0,2,0,0,1,0,0,1,0,1,6,2,0,0,
5,2,1,9,1,0,2,0,0,2,0,1,1,0,0,6,0,0,1,2023-06-26
19,1,1,34,1,0,2,0,0,2,0,0,1,1,6,10,2,0,1,2022-10-09
20,2,1,39,1,1,1,1,0,3,5,1,1,1,4,5,2,0,1,2023-05-26
11,0,1,48,1,0,0,0,0,3,0,0,1,0,6,6,3,0,1,2023-06-18
6,5,1,56,0,0,2,0,0,0,0,1,1,1,1,12,0,0,1,2021-12-21
17,5,1,27,1,2,1,0,0,1,1,0,3,1,2,12,1,0,0,
7,0,1,49,1,6,1,0,0,2,4,1,1,0,6,12,3,0,1,2022-12-25
22,1,1,5,1,0,2,0,0,2,0,0,1,0,5,4,2,0,0,
16,5,1,53,1,1,1,0,0,2,0,0,1,0,5,9,2,0,0,
18,1,1,5,1,1,1,0,0,3,1,0,1,0,1,7,1,0,1,2023-07-04
17,1,1,30,1,1,1,1,0,2,1,0,1,1,3,7,1,0,1,2023-07-06
7,1,1,15,1,1,1,1,0,2,0,0,1,1,2,12,3,0,0,
1,2,1,41,1,1,1,0,0,2,5,1,1,0,5,9,2,0,0,
7,2,1,41,1,1,1,0,0,3,0,1,1,1,2,6,3,0,0,
12,5,1,1,1,1,1,0,0,2,0,1,1,0,4,11,3,0,0,
11,1,1,45,1,0,2,0,0,0,0,0,1,1,1,7,2,1,0,
15,1,1,17,1,0,2,0,0,2,0,0,1,0,2,6,1,0,1,2022-06-01
16,3,1,7,1,1,1,0,0,2,1,0,1,0,2,1,1,0,1,2022-01-19
12,1,1,42,1,1,1,0,0,2,0,1,1,0,6,10,3,0,1,2023-10-29
0,1,1,15,1,0,2,0,0,3,0,0,5,0,6,12,2,0,0,
6,0,1,21,1,0,2,0,0,3,0,0,1,0,2,12,0,0,1,2021-12-22
7,3,1,9,1,0,2,0,0,2,0,0,1,0,4,11,3,0,0,
8,3,1,9,1,1,1,0,0,2,0,0,1,0,0,3,3,0,1,2021-03-01
3,0,1,68,1,1,1,0,0,2,0,0,1,0,1,4,0,0,0,
7,0,1,43,1,5,1,0,0,2,0,0,1,0,3,4,0,0,0,
20,1,1,2,1,0,2,0,0,2,0,0,1,1,5,5,2,0,0,
13,2,1,18,1,1,1,1,0,3,0,0,1,0,4,9,1,0,0,
9,4,1,10,1,0,2,0,0,2,0,0,1,0,0,12,3,0,1,2022-12-19
8,2,1,69,0,0,2,0,0,0,0,0,1,0,1,11,3,1,1,2021-11-16
5,2,1,9,1,1,1,0,0,2,0,0,1,1,5,12,0,0,0,
20,4,1,26,1,1,1,0,0,0,5,1,1,0,3,3,2,0,1,2021-03-04
3,5,1,35,1,1,1,0,0,2,1,0,1,0,5,4,0,0,1,2023-04-22
19,1,1,40,1,0,2,1,0,1,3,0,1,0,6,1,2,0,1,2022-01-09
14,1,1,4,1,1,1,0,0,3,1,1,1,0,4,11,1,0,0,
8,0,1,20,1,1,1,0,0,4,0,0,1,0,6,6,3,0,0,
1,0,1,34,1,5,1,0,0,2,0,0,1,0,4,9,2,0,0,
1,1,1,52,0,2,2,0,0,0,8,1,1,0,5,4,1,0,0,
22,1,1,12,1,0,2,0,0,2,0,0,1,0,5,4,2,0,1,2023-04-01
6,5,1,28,0,0,2,0,0,0,0,1,1,1,1,12,0,0,0,
20,5,1,26,1,1,1,0,3,2,1,0,1,0,1,7,2,0,1,2021-07-06
9,8,1,73,1,4,1,0,0,3,0,0,1,0,2,7,1,0,0,
12,2,2,18,1,1,1,0,1,3,1,0,1,0,5,12,3,0,0,
6,5,1,23,1,0,2,0,0,2,0,0,1,0,3,6,0,0,1,2022-06-30
6,1,1,24,1,1,1,1,0,2,0,0,1,0,2,8,0,0,0,
19,5,1,23,1,0,2,0,0,0,0,0,1,0,0,3,2,0,0,
2,0,1,21,1,1,1,0,0,3,1,0,1,0,6,10,2,0,1,2023-10-22
0,1,1,30,1,0,2,0,0,2,0,0,1,0,2,9,2,0,1,2023-09-13
11,8,1,26,1,4,1,0,0,3,0,0,1,0,2,11,3,0,1,2023-11-15
20,2,1,5,1,1,1,0,0,2,0,0,1,0,2,1,2,0,1,2021-01-06
19,2,1,37,1,1,1,0,0,3,1,0,1,0,0,5,2,0,0,
19,5,1,25,1,0,2,0,0,0,0,0,1,0,0,3,2,0,1,2021-03-08
5,1,1,24,1,0,2,0,0,2,3,0,1,0,1,1,0,1,1,2022-01-25
5,2,1,37,0,0,2,0,0,0,0,1,1,0,2,12,0,0,0,
7,2,1,10,0,0,2,0,0,0,0,0,1,0,0,10,3,0,0,
10,2,1,26,1,1,1,0,0,2,0,0,1,0,4,1,3,0,1,2021-01-29
23,5,1,1,1,1,1,0,0,4,1,1,1,1,6,5,2,0,1,2023-05-14
6,2,1,24,1,0,2,0,0,3,0,0,1,0,2,1,0,0,1,2022-01-05
13,0,1,30,1,1,1,0,0,3,7,0,1,0,6,7,1,0,1,2021-07-11
7,0,1,24,1,0,2,1,0,3,0,0,1,0,5,7,3,0,1,2021-07-24
14,2,1,21,1,0,2,0,0,3,0,0,1,0,2,5,1,0,0,
18,1,1,21,1,1,1,0,0,2,0,0,1,0,0,12,1,0,1,2022-12-12
1,6,1,39,1,0,2,0,0,1,3,0,1,0,0,5,2,0,0,
18,1,1,35,1,1,1,0,0,2,0,0,1,0,6,7,1,0,0,
9,2,1,35,1,1,1,1,0,2,0,0,1,0,4,7,3,0,1,2023-07-14
21,1,1,12,1,0,2,0,0,3,0,0,1,0,2,3,2,0,1,2021-03-31
18,1,1,61,1,5,1,0,0,2,0,0,1,0,6,9,1,0,1,2023-09-10
0,2,1,41,1,0,2,0,3,3,0,0,1,0,2,3,2,0,1,2023-03-15
22,2,1,6,1,0,2,0,0,2,0,0,1,0,6,7,2,0,0,
22,5,1,12,1,0,2,0,0,1,0,0,2,0,0,5,2,0,0,
9,1,1,6,1,1,1,0,1,3,1,0,1,0,2,9,3,0,0,
3,2,1,33,1,0,2,0,0,0,0,0,1,0,4,10,0,0,1,2022-10-21
7,1,1,45,0,1,1,0,0,1,0,0,1,0,2,6,3,0,0,
21,2,2,22,0,0,2,0,0,0,0,0,1,0,6,6,2,0,1,2022-06-26
19,7,1,20,1,0,2,0,0,4,3,0,1,0,6,8,2,0,0,
20,2,2,5,0,0,2,0,0,0,0,0,1,1,6,1,2,0,0,
17,0,1,27,0,0,3,0,0,0,0,1,1,0,1,1,1,1,1,2022-01-18
11,2,1,5,1,0,2,0,0,2,0,0,1,1,0,6,3,0,0,
15,1,1,47,1,1,1,0,0,2,1,0,1,1,3,8,1,0,1,2022-08-04
22,1,1,9,1,2,1,0,0,3,6,1,1,0,2,7,2,0,0,
6,0,1,9,0,0,2,0,0,1,0,0,1,0,3,12,0,0,0,
0,5,1,15,1,1,1,0,0,2,0,0,1,0,3,8,2,0,1,2022-08-11
3,2,1,19,0,0,2,0,0,1,0,0,1,0,3,4,0,0,1,2022-04-21
7,2,1,21,1,1,1,1,0,4,1,0,1,0,4,7,3,0,1,2021-07-16
4,2,2,6,1,1,1,0,2,2,1,0,1,0,6,10,0,0,0,
2,1,1,47,1,1,1,0,0,2,1,0,1,0,6,5,2,0,1,2022-05-08
10,0,1,35,1,5,1,0,0,2,0,0,1,0,5,12,3,0,1,2022-12-10
19,2,1,5,1,0,2,0,0,4,1,0,1,0,0,1,2,0,1,2022-01-03
4,2,1,19,1,3,1,0,0,3,0,1,1,1,2,9,3,0,0,
14,1,1,54,1,0,2,1,0,2,0,0,1,0,4,1,0,0,0,
21,1,1,34,1,0,2,0,0,4,0,0,1,1,6,4,2,1,1,2021-04-04
5,0,1,48,1,1,1,0,0,3,0,0,1,0,4,7,0,0,0,
11,0,1,2,1,1,1,0,0,1,0,0,1,0,0,1,3,0,0,
22,2,1,20,1,1,1,0,0,1,0,0,2,0,6,6,2,0,0,
14,0,2,12,1,0,2,0,0,0,0,0,1,0,0,2,1,0,0,
20,1,1,34,1,1,1,0,0,2,0,0,1,1,5,5,2,0,0,
11,1,1,21,1,1,1,0,0,2,0,0,1,1,2,7,3,0,0,
22,5,1,48,1,0,2,0,0,3,0,1,1,0,2,4,2,1,1,2023-04-19
17,2,2,42,1,2,1,0,0,0,0,0,1,0,1,8,1,0,0,
18,2,2,20,1,1,1,0,0,3,0,0,1,0,5,8,1,0,0,
7,0,1,17,0,0,0,0,0,0,0,0,1,0,6,11,3,0,1,2021-11-07
18,2,1,19,1,1,1,0,0,3,0,0,1,0,6,11,1,0,0,
5,2,2,10,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,
6,1,1,6,1,1,1,1,0,3,1,0,1,0,6,9,0,0,0,
14,2,1,24,1,0,2,0,0,3,0,0,1,0,2,5,1,0,1,2023-05-24
4,2,1,7,1,0,2,0,0,1,0,0,1,0,0,1,0,0,0,
7,2,2,10,0,0,3,0,0,0,0,0,1,0,6,10,3,0,0,
21,1,1,37,0,0,2,0,0,0,0,0,1,0,3,12,2,0,0,
8,2,1,15,1,1,1,0,0,3,0,0,1,0,1,3,3,0,0,
20,0,1,5,1,1,1,0,0,2,0,0,1,0,0,11,2,0,0,
22,5,1,15,1,0,2,0,0,1,0,0,2,0,0,5,2,0,1,2021-05-10
17,1,1,31,1,0,2,0,0,3,1,1,1,0,6,4,1,1,1,2023-04-09
11,2,1,66,1,1,1,1,0,3,1,1,1,1,4,5,2,0,0,
11,0,1,59,1,4,2,0,0,3,1,0,1,0,0,11,3,0,0,
9,1,1,48,1,4,1,0,0,3,1,0,1,0,1,11,3,1,1,2023-11-28
14,1,1,4,1,1,1,0,1,3,0,1,1,0,2,3,1,0,1,2021-03-24
15,5,1,31,1,1,1,0,0,4,1,0,1,0,6,8,1,0,1,2023-08-20
20,7,1,19,1,1,1,0,0,1,1,0,1,0,5,2,2,0,0,
14,2,2,30,1,0,2,0,0,1,0,0,1,0,2,3,1,0,1,2022-03-09
6,2,1,9,1,1,1,0,0,2,1,1,1,0,4,8,0,0,0,
19,2,1,15,1,0,2,0,0,1,0,0,1,0,4,12,2,0,1,2023-12-08
15,2,2,12,1,1,1,0,1,3,1,0,1,0,0,12,1,0,0,
5,2,1,4,0,0,0,0,0,1,0,0,1,0,2,3,0,0,1,2023-03-01
3,8,1,25,1,4,1,0,0,3,6,0,4,0,6,10,0,0,1,2022-10-23
5,0,1,5,1,1,1,0,0,2,0,0,1,0,1,7,0,0,1,2022-07-05
22,1,1,16,1,0,2,0,0,2,0,0,1,0,6,8,2,0,1,2022-08-07
7,2,1,19,1,1,1,1,0,4,1,0,1,0,4,7,3,0,0,
21,4,1,4,1,1,1,1,3,4,1,0,1,0,6,12,0,0,0,
19,1,1,12,1,0,2,0,0,2,0,0,1,0,3,12,2,0,1,2021-12-23
21,6,1,15,1,0,2,0,0,4,0,0,1,0,5,8,2,0,1,2021-08-07
9,5,1,31,1,1,1,0,0,1,4,0,1,0,5,4,3,0,1,2023-04-22
3,4,1,20,1,0,2,0,0,3,0,0,1,0,6,7,0,0,1,2021-07-04
4,0,1,5,1,1,1,0,0,2,0,0,1,0,3,12,0,0,1,2022-12-08
6,2,2,2,1,1,1,0,0,2,1,0,1,0,2,8,0,0,1,2022-08-17
14,4,1,43,1,0,0,0,0,3,6,0,4,0,0,5,1,0,0,
21,0,1,14,1,0,2,0,0,3,0,0,1,0,1,9,2,0,0,
22,0,1,2,1,1,1,0,0,3,0,0,1,0,6,8,2,0,1,2022-08-14
3,7,1,49,1,2,1,0,0,3,0,0,1,0,0,7,0,0,1,2022-07-04
22,5,1,22,0,0,2,0,2,0,0,0,1,0,4,9,2,0,1,2021-09-03
1,4,1,12,1,2,1,0,0,2,0,1,1,0,3,1,2,0,1,2021-01-14
19,5,1,2,1,1,1,0,0,2,0,0,1,0,6,11,2,0,1,2022-11-06
19,1,1,20,1,0,2,0,0,1,0,0,1,0,0,4,2,0,1,2021-04-19
7,1,1,48,1,1,2,0,3,4,0,0,1,0,5,3,1,0,0,
23,0,1,12,1,0,2,0,0,1,0,0,1,0,0,4,2,0,0,
2,5,1,6,0,0,2,0,0,1,0,0,1,0,4,4,2,0,0,
21,0,1,47,1,1,1,0,0,3,0,1,1,0,1,2,2,0,1,2021-02-09
11,1,1,5,1,2,1,0,0,3,0,0,1,0,2,11,3,0,0,
20,2,1,23,1,1,1,0,0,3,0,0,1,0,5,12,2,0,0,
22,5,1,42,1,3,1,0,0,2,0,0,1,0,0,11,2,0,0,
13,0,1,15,1,1,1,0,0,3,7,0,1,0,6,7,1,0,0,
10,0,1,5,0,0,2,0,0,0,0,0,1,0,3,4,3,0,0,
20,1,1,35,1,1,1,0,0,2,1,0,1,0,4,2,2,0,1,2021-02-19
2,5,1,9,1,0,2,0,0,3,0,0,1,0,1,6,2,0,1,2021-06-22
20,1,1,1,1,0,0,0,0,3,1,0,1,0,0,12,2,0,1,2022-12-05
7,2,1,41,0,0,2,0,0,0,0,0,1,1,1,3,3,0,0,
20,1,1,48,0,0,2,0,0,0,0,0,1,1,6,1,2,0,1,2023-01-15
20,7,2,14,1,0,2,0,0,0,0,0,1,1,4,12,2,0,1,2021-12-24
22,1,1,2,1,1,1,0,0,2,0,1,1,1,3,7,2,0,1,2023-07-13
19,1,1,5,1,1,1,0,3,4,0,0,1,0,5,8,1,0,0,
3,5,1,3,1,0,2,0,0,3,1,0,1,0,6,3,0,0,0,
0,5,1,12,1,0,2,0,0,1,0,0,1,0,5,6,2,0,1,2023-06-17
6,0,1,3,1,1,1,0,0,2,0,0,1,0,5,1,0,0,1,2022-01-01
10,5,1,35,1,1,1,0,0,2,1,0,1,0,5,11,3,0,0,
3,0,1,15,1,2,1,0,0,2,2,0,1,0,4,11,0,0,1,2021-11-12
2,5,1,16,0,0,0,0,0,0,0,0,0,0,6,9,2,0,0,
4,2,1,4,1,0,2,0,0,1,0,0,1,0,6,1,0,0,1,2023-01-01
18,1,1,17,1,0,2,0,0,0,0,0,1,1,3,4,1,0,0,
6,2,1,2,1,1,1,1,0,2,4,0,1,0,2,8,0,0,0,
16,1,1,12,1,0,2,0,0,1,0,1,1,0,6,5,1,0,1,2023-05-14
10,0,1,50,1,2,1,1,0,2,0,0,1,1,1,12,3,0,1,2022-12-06
1,5,1,25,0,0,2,0,0,0,0,0,1,0,5,11,2,0,1,2021-11-27
15,0,1,65,0,0,2,0,0,0,4,0,4,1,0,3,1,0,1,2022-03-14
18,5,1,35,1,1,1,0,0,1,0,0,1,0,2,4,1,1,1,2021-04-07
7,2,1,12,0,0,2,0,0,0,0,0,1,0,0,10,3,0,1,2023-10-23
18,2,2,24,0,0,2,1,0,0,0,0,1,0,6,6,1,0,0,
13,1,1,26,1,1,1,0,1,3,1,0,1,0,2,12,1,0,1,2021-12-29
17,4,1,60,1,1,1,0,0,1,0,0,1,0,2,3,1,0,0,
18,1,1,12,1,0,2,0,0,2,0,0,1,0,0,9,1,0,0,
20,2,1,2,1,0,2,0,0,1,0,0,1,0,0,11,2,0,0,
22,1,1,20,1,0,2,0,0,1,0,0,1,0,3,4,2,0,1,2021-04-22
11,0,1,4,1,1,1,1,0,3,0,0,1,0,0,9,3,0,0,
14,2,1,21,1,0,2,0,1,1,1,0,1,0,2,8,1,0,0,
3,5,1,56,0,0,3,0,2,0,0,0,1,0,3,8,0,0,0,
22,5,1,47,1,3,1,0,0,2,0,0,1,0,0,11,2,0,1,2022-11-07
10,1,1,39,1,1,1,0,0,3,1,0,1,0,2,11,3,0,1,2021-11-17
19,1,1,46,0,0,2,0,0,0,0,0,1,1,6,1,2,0,0,
1,0,1,33,0,0,2,0,0,1,0,0,1,0,5,11,2,0,0,
0,2,2,43,1,4,1,0,0,0,0,1,0,0,0,3,2,0,0,
23,1,1,64,1,1,1,1,0,2,1,0,1,1,2,9,3,0,0,
6,2,1,31,1,0,2,0,0,3,0,0,1,0,0,11,0,0,1,2021-11-08
15,2,1,9,1,1,1,0,0,2,0,0,1,0,2,2,1,0,0,
16,1,1,47,1,1,1,0,0,3,1,0,1,0,5,9,1,0,0,
7,1,1,19,1,1,1,0,0,2,0,0,1,0,2,11,3,0,0,
7,2,3,56,0,0,2,0,0,0,0,1,1,0,4,8,3,0,1,2023-08-18
1,1,1,35,1,1,1,1,0,2,1,0,1,0,3,6,2,0,1,2022-06-16
9,1,1,61,1,1,1,0,0,2,1,0,1,1,4,8,3,0,1,2023-08-11
23,1,1,21,1,0,2,0,0,2,0,0,1,0,1,11,2,1,1,2022-11-15
3,1,1,76,0,1,1,1,1,0,0,0,1,0,5,5,0,0,0,
7,5,1,5,1,0,2,0,0,1,0,0,1,0,5,2,3,0,0,
17,1,1,31,1,0,2,0,0,1,0,0,1,0,5,9,1,0,1,2023-09-16
17,0,1,35,1,0,2,0,0,3,4,0,1,0,3,7,1,0,0,
10,3,1,0,1,5,1,0,1,3,0,0,1,0,2,12,3,0,0,
7,2,1,7,0,1,1,0,0,0,0,0,0,0,2,8,3,0,0,
17,0,1,44,1,0,0,0,0,3,0,0,1,0,0,12,1,0,1,2021-12-06
23,5,1,19,1,0,2,0,0,2,0,0,1,0,6,9,2,0,0,
6,0,1,34,1,0,2,0,0,0,0,0,1,0,1,3,0,0,1,2021-03-30
22,2,1,33,1,1,1,0,0,2,1,0,1,0,2,9,2,0,0,
2,7,1,44,1,6,1,0,0,1,1,0,1,0,2,1,2,0,0,
2,7,1,15,1,4,1,0,0,3,0,1,1,0,6,7,2,0,1,2023-07-02
1,2,2,31,1,0,2,0,0,3,0,0,1,1,5,9,2,0,0,
23,2,1,19,1,1,1,0,0,2,2,0,1,1,3,6,2,0,1,2023-06-01
5,6,1,2,1,1,1,0,0,3,0,0,1,0,5,5,0,0,0,
16,1,1,46,1,1,1,0,0,3,1,0,1,0,5,9,1,0,1,2021-09-04
1,1,1,34,0,0,2,0,0,0,0,0,1,1,5,1,2,0,1,2023-01-14
13,2,1,21,1,0,2,1,0,3,0,0,1,0,2,7,1,0,1,2021-07-21
9,1,1,2,1,0,2,0,0,3,1,0,1,0,4,12,3,0,0,
16,2,2,26,0,0,2,0,1,0,4,0,1,1,5,1,1,0,0,
19,1,1,42,1,0,2,0,0,2,1,0,1,0,5,12,2,0,1,2023-12-02
19,5,1,25,1,1,1,0,0,2,0,0,1,0,4,10,2,0,0,
12,2,1,2,1,0,2,0,0,1,0,0,1,0,6,10,3,0,0,
1,0,1,20,0,0,2,0,0,0,0,0,1,1,6,4,2,1,0,
20,1,1,30,1,5,1,0,0,2,1,0,1,0,2,9,2,0,0,
10,1,1,21,0,0,2,0,0,0,0,0,1,0,0,10,3,0,0,
18,4,1,50,1,4,1,1,0,3,1,0,1,0,5,2,1,0,1,2021-02-13
20,5,1,5,1,1,1,0,0,3,1,0,1,0,0,8,2,0,0,
10,2,1,22,1,1,1,0,0,4,7,0,1,0,5,11,2,0,0,
4,1,1,4,1,0,2,0,0,2,0,1,1,0,6,7,0,0,0,
19,1,1,6,1,1,1,0,0,3,0,0,1,0,2,2,2,0,0,
7,4,1,3,1,0,2,0,0,2,1,0,1,0,0,2,3,0,0,
14,0,1,76,1,5,1,0,0,3,4,0,1,0,1,9,0,0,0,
18,4,1,47,1,4,1,1,0,3,1,0,1,0,5,2,1,0,0,
4,5,1,42,1,1,1,0,0,2,0,0,1,0,5,12,0,0,1,2023-12-09
14,1,1,23,1,0,2,0,0,3,4,1,1,0,6,11,1,0,1,2023-11-19
5,1,1,7,1,0,2,0,0,2,0,0,1,0,6,11,0,0,0,
17,1,1,5,1,1,1,0,0,3,1,0,1,0,6,12,1,0,1,2021-12-26
22,0,1,42,1,5,1,0,0,3,0,1,1,0,5,2,2,0,1,2021-02-27
15,2,1,23,1,0,2,0,0,2,0,0,1,1,2,8,1,0,0,
7,5,1,10,1,0,2,0,0,3,0,0,1,1,6,6,3,0,0,
23,1,1,12,1,0,2,0,0,2,5,0,1,0,1,8,2,0,0,
13,1,1,15,1,1,1,1,0,2,0,0,1,1,5,2,3,0,0,
6,5,1,21,1,1,1,0,0,2,1,0,1,1,2,1,0,0,1,2023-01-18
5,5,1,34,0,0,2,0,0,0,0,0,1,0,6,1,0,0,1,2021-01-10
19,0,1,31,0,0,2,0,0,1,0,0,1,0,2,12,2,0,0,
10,1,1,3,1,0,2,0,1,1,0,0,2,0,1,7,3,0,0,
5,1,1,26,1,1,1,0,0,2,4,0,1,0,3,11,0,0,1,2023-11-02
10,1,1,18,1,1,1,0,0,3,1,0,1,1,5,7,3,0,1,2023-07-01
10,1,1,20,1,1,1,0,0,2,0,1,1,0,6,11,3,0,1,2023-11-12
23,0,1,15,1,1,1,0,0,3,0,0,1,0,6,11,2,0,1,2022-11-13
6,5,1,31,1,0,2,0,0,2,0,0,1,0,4,5,0,0,1,2023-05-19
11,1,1,7,1,1,1,0,0,2,0,0,1,0,6,4,3,1,1,2023-04-02
5,1,1,8,0,0,2,0,0,0,0,0,1,0,3,2,0,0,1,2022-02-17
5,0,1,50,1,1,1,0,0,3,0,0,1,0,4,7,0,0,1,2022-07-08
15,0,1,55,1,0,2,0,0,0,4,1,1,1,4,3,1,0,1,2021-03-19
19,2,1,42,1,0,2,0,0,2,0,0,1,0,5,9,2,0,0,
10,1,1,23,0,0,2,0,0,0,0,0,1,0,0,10,3,0,1,2023-10-16
4,2,1,6,1,1,1,0,0,3,1,0,1,0,0,2,0,0,1,2021-02-01
2,5,1,36,1,1,1,0,0,2,0,0,1,0,5,7,2,0,0,
12,1,1,31,1,1,1,0,0,3,0,0,1,0,0,6,3,0,1,2021-06-21
11,5,1,42,1,4,1,0,0,3,0,0,1,0,3,7,3,0,1,2023-07-27
1,6,1,40,1,0,2,0,0,1,3,0,1,0,0,5,2,0,1,2022-05-09
10,1,1,21,1,0,2,0,0,3,1,0,1,0,2,2,3,0,1,2022-02-02
5,1,1,28,1,1,1,0,0,2,0,0,1,0,3,10,0,0,0,
19,2,1,31,1,1,1,0,0,2,0,0,2,0,5,7,2,0,1,2021-07-03
14,1,1,58,0,0,3,0,0,0,0,1,1,0,3,9,1,0,1,2021-09-09
6,1,1,31,1,0,2,0,0,2,0,0,1,0,5,1,0,0,1,2023-01-28
14,1,1,7,1,1,1,0,0,2,0,0,1,0,0,3,1,0,1,2022-03-07
20,1,1,11,1,4,1,0,0,4,0,0,1,0,1,6,2,0,1,2023-06-06
22,2,1,20,1,0,2,0,0,2,0,0,1,0,5,7,2,0,1,2023-07-29
4,5,1,17,1,0,2,0,0,2,0,0,1,0,0,7,0,0,0,
22,1,1,0,1,1,1,0,0,3,0,1,1,1,3,7,2,0,0,
21,7,1,45,1,2,1,0,1,0,0,0,1,0,6,2,2,0,1,2021-02-21
7,2,1,42,1,1,1,0,0,3,0,1,1,1,2,6,3,0,1,2023-06-28
8,2,1,61,0,0,2,0,0,0,0,0,1,0,3,9,3,0,0,
6,4,1,14,1,1,1,1,0,2,1,0,1,1,4,1,0,0,0,
15,5,1,39,1,1,1,0,0,2,1,0,1,0,5,1,0,0,0,
16,2,1,47,1,1,1,0,0,2,1,0,1,1,2,8,1,0,1,2023-08-09
21,2,2,34,0,0,2,0,0,0,1,0,1,0,5,11,2,0,1,2021-11-13
21,8,1,4,1,1,1,0,0,3,1,0,1,0,0,2,2,0,1,2022-02-07
3,1,1,47,1,5,1,0,0,2,0,0,1,0,4,6,0,0,1,2022-06-17
23,1,1,11,1,1,1,0,0,2,1,0,1,0,5,6,2,0,0,
2,0,1,15,1,0,2,0,0,1,0,0,1,0,0,6,2,0,0,
5,2,1,19,1,1,1,0,0,2,1,0,1,0,1,3,0,0,0,
15,1,1,26,0,4,1,0,0,0,0,0,4,0,4,1,1,0,1,2022-01-14
5,5,1,8,0,0,2,0,0,0,0,0,1,1,1,6,0,0,0,
18,2,1,67,1,1,1,1,0,3,0,0,1,0,1,2,1,0,1,2021-02-16
10,1,1,5,1,1,1,0,0,1,0,0,1,0,4,10,3,0,0,
7,1,1,56,1,1,1,0,0,3,0,0,1,0,4,4,3,0,0,
14,1,1,6,1,1,1,0,0,2,0,0,1,0,0,3,1,0,0,
19,0,1,33,0,0,2,0,0,1,0,0,1,0,2,12,2,0,1,2023-12-27
23,4,1,13,1,1,1,0,1,2,0,0,1,0,0,9,2,0,0,
15,0,1,37,1,1,1,0,0,3,0,0,1,0,0,5,1,0,1,2022-05-02
3,5,1,9,1,0,2,0,0,2,0,0,1,0,6,12,0,0,0,
13,1,1,19,1,1,1,0,0,2,0,0,1,0,3,2,1,0,1,2022-02-03
12,2,1,24,1,4,1,0,0,3,0,0,1,0,2,1,3,0,1,2023-01-18
19,2,1,18,1,1,1,0,0,3,0,0,1,0,6,9,2,0,0,
20,0,1,5,1,5,1,0,0,3,1,1,0,0,0,3,2,0,0,
10,1,1,27,1,1,1,0,0,2,0,0,1,0,6,1,3,0,1,2023-01-08
15,0,1,19,1,0,2,0,0,2,3,0,1,0,4,11,1,0,0,
19,1,1,26,1,0,2,0,0,1,0,0,1,0,0,10,2,0,1,2023-10-09
15,3,1,19,1,0,2,0,0,2,0,0,1,0,0,3,1,0,0,
4,1,1,42,1,4,1,0,0,3,1,0,1,0,3,2,0,0,0,
13,1,1,12,1,1,1,0,1,1,0,0,1,0,4,5,1,0,0,
19,0,1,24,0,0,2,0,0,0,0,0,1,0,5,9,2,0,0,
13,2,1,15,1,1,1,0,0,2,0,0,1,0,1,6,1,0,1,2021-06-22
