FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_DE_VEHICULOS_DANADOS,DISTRITO,ZONA,TIPO_DE_VIA,RED_VIAL,EXISTE_CICLOVIA,COORDENADAS_LATITUD,COORDENADAS_LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_DE_VIA,PERFIL_LONGITUDINAL_VIA,SUPERFICIE_DE_CALZADA,SENALIZACION,DIA_DE_LA_SEMANA,MES,PERIODO_DEL_DIA,FERIADO,ACCIDENTE
2021-02-24,8,2,2,30,1,1,1,0,-12.034806871808192,-77.02985840706565,0,3,1,0,1,0,2,2,3,0,1
2022-02-24,8,8,1,35,1,1,1,0,-12.0595523,-77.0780123,0,1,0,0,1,0,3,2,3,0,1
2021-03-24,9,2,1,3,0,1,1,0,-12.0607,-76.94719,0,1,0,0,1,0,2,3,3,0,1
2021-03-24,14,1,1,4,1,1,1,0,-11.945180194293131,-76.71322899549537,1,3,0,1,1,0,2,3,1,0,1
2022-04-24,1,0,1,22,0,0,2,0,-10.4300781274231,-77.72620077863833,0,0,0,0,1,1,6,4,2,1,1
2023-04-24,4,2,1,31,1,0,2,0,-12.008281,-76.860416,0,2,0,1,1,0,0,4,0,0,1
2023-04-24,9,0,1,21,1,1,1,1,-12.03035888,-77.06053602,0,3,0,0,1,1,0,4,3,0,1
2023-04-24,13,1,1,37,1,1,1,0,-12.05344617,-76.96525251,0,2,0,0,1,1,0,4,1,0,1
2023-04-24,16,3,1,33,0,1,1,0,-12.30346628,-76.7806483,0,0,0,1,0,0,0,4,1,0,1
2022-05-24,6,8,1,56,1,1,1,0,-11.102276,-77.597754,0,3,0,0,1,0,1,5,0,1,1
2023-05-24,14,2,1,24,1,0,2,0,-12.17345044,-76.97824974,0,3,0,0,1,0,2,5,1,0,1
2023-05-24,17,1,1,5,1,1,1,0,-12.19022849,-77.00627146,0,3,1,0,1,0,2,5,1,0,1
2021-06-24,18,2,1,31,1,4,1,0,-12.037300048041462,-76.93201594492336,3,2,0,0,1,0,3,6,1,0,1
2023-06-24,2,5,1,36,0,0,2,0,-12.437548,-76.755526,0,0,0,1,1,1,5,6,2,0,1
2023-06-24,17,0,1,44,0,0,0,0,-11.197484,-77.424579,0,0,4,0,1,0,5,6,1,0,1
2021-07-24,7,0,1,24,1,0,2,1,-12.161923483339992,-76.98217035419115,0,3,0,0,1,0,5,7,3,0,1
2021-07-24,16,2,1,42,1,0,2,0,-11.749143809804924,-76.96750404501499,0,0,0,0,1,0,5,7,1,0,1
2022-07-24,6,0,1,48,0,0,2,0,-11.07249,-77.58434,0,0,0,0,1,0,6,7,0,0,1
2022-07-24,17,0,1,53,1,1,1,0,-11.820243826335124,-77.16471071632888,0,3,0,1,1,0,6,7,1,0,1
2022-07-24,20,1,1,19,1,1,1,0,-12.213319275793808,-76.93667170357406,0,2,1,0,1,0,6,7,2,0,1
2022-07-24,20,5,1,14,0,0,2,0,-11.06574,-77.58729,0,0,0,0,1,0,6,7,2,0,1
2023-07-24,6,2,2,34,1,0,3,0,-11.040971298252506,-77.60358627014989,0,3,0,0,1,0,0,7,0,0,1
2021-08-24,14,1,1,21,1,1,1,0,-12.018424,-77.055792,0,3,0,0,1,0,1,8,1,0,1
2021-08-24,23,2,2,71,1,0,3,0,-11.078665,-77.597574,0,1,0,0,1,0,1,8,2,0,1
2021-08-24,23,1,1,12,1,1,1,0,-12.254683409652396,-76.9166081287385,0,3,0,0,2,0,1,8,2,0,1
2023-08-24,7,1,1,7,1,1,1,0,-11.939304132426711,-77.05897165967541,0,2,0,0,1,0,3,8,3,0,1
2023-08-24,15,1,1,30,1,1,1,0,-12.02700385,-77.03336397,0,2,1,0,1,1,3,8,1,0,1
2023-08-24,23,0,1,33,1,1,1,0,-12.30941225,-76.83738474,0,2,1,0,1,1,3,8,2,0,1
2021-09-24,12,2,1,19,1,1,1,0,-12.227974,-76.938119,1,3,0,0,1,0,4,9,3,0,1
2022-09-24,23,1,1,24,1,0,2,0,-12.161989629466984,-76.98187166679622,0,2,0,0,2,0,5,9,2,0,1
2023-09-24,2,5,1,37,1,1,1,0,-12.040662527667468,-76.98161261717986,0,3,0,0,1,0,6,9,2,0,1
2023-09-24,23,5,1,48,1,0,2,0,-11.10219,-77.58955,0,3,0,1,1,0,6,9,2,0,1
2021-10-24,4,0,1,4,1,4,1,0,-11.938900007543534,-76.69401167199534,0,2,0,0,1,0,6,10,0,0,1
2022-10-24,8,2,1,7,1,1,1,0,-11.923537566881812,-77.05427522669308,0,3,0,0,1,0,0,10,3,0,1
2023-10-24,7,2,1,12,0,0,2,0,-12.262158,-76.912015,0,0,0,0,1,0,1,10,3,0,1
2022-11-24,19,1,1,30,1,5,1,0,-12.04188508,-77.02257282,0,2,0,0,1,1,3,11,2,0,1
2023-11-24,12,5,1,10,1,1,1,0,-11.82885522,-77.11022089,0,3,0,1,1,0,4,11,3,0,1
2021-12-24,16,2,2,27,1,0,3,0,-12.090918,-76.844108,1,0,4,1,1,0,4,12,1,0,1
2021-12-24,17,1,1,15,1,1,1,0,-12.006548400245968,-77.08233591984799,1,2,1,0,1,0,4,12,1,0,1
2021-12-24,20,7,2,14,1,0,2,0,-11.060704324300827,-77.5624305525138,0,0,0,0,1,1,4,12,2,0,1
2022-12-24,17,2,3,56,0,0,2,0,-11.18402,-77.57669,0,0,0,0,1,0,5,12,1,0,1
2021-01-25,8,5,1,21,1,1,1,0,-11.9815573,-77.096882,0,2,0,0,1,0,0,1,3,0,1
2021-01-25,11,2,1,2,1,1,1,0,-12.163841,-76.952571,0,2,0,0,1,0,0,1,3,0,1
2022-01-25,5,1,1,24,1,0,2,0,-12.1805924,-76.9760667,0,2,3,0,1,0,1,1,0,1,1
2022-01-25,8,2,2,0,1,0,0,0,-11.480485,-77.20776,0,3,0,0,1,0,1,1,3,1,1
2023-01-25,7,1,1,6,1,1,1,1,-12.090692904028876,-77.03348002968819,0,2,1,0,1,1,2,1,3,0,1
2023-01-25,12,1,1,67,1,1,1,0,-12.0841464,-77.03898862,0,2,1,0,1,1,2,1,3,0,1
2023-01-25,12,1,1,2,1,1,1,0,-12.22012369404766,-76.90753429258767,0,2,1,0,1,0,2,1,3,0,1
2021-02-25,5,2,2,8,1,0,2,0,-11.598373816167577,-77.25110706721921,0,0,0,0,1,1,3,2,0,0,1
2022-02-25,12,1,1,31,1,0,2,0,-12.005992210769222,-76.84781483192452,0,2,0,0,1,0,4,2,3,0,1
2022-02-25,23,2,1,37,1,1,1,0,-12.035846417381062,-76.94893425059153,0,2,1,0,1,0,4,2,2,0,1
2023-02-25,8,5,1,24,1,0,2,0,-12.193135,-76.972682,0,2,0,0,1,0,5,2,3,0,1
2023-03-25,1,6,1,16,1,0,2,0,-11.987369,-76.813531,0,3,0,0,1,0,5,3,2,0,1
2023-03-25,16,1,1,35,1,1,1,0,-12.03553729,-77.06534623,0,3,1,0,1,0,5,3,1,0,1
2023-04-25,15,2,1,31,0,1,1,0,-12.02083116,-76.81139937,0,4,4,1,1,0,1,4,1,1,1
2022-05-25,2,5,1,17,1,0,2,0,-11.61153,-77.23506,0,2,0,0,1,0,2,5,2,0,1
2021-06-25,12,5,1,30,1,0,2,0,-12.04274739463909,-77.02300806760132,0,1,0,0,1,0,4,6,3,0,1
2022-06-25,12,1,1,31,1,1,1,0,-12.034891553811542,-76.93168221232975,0,2,0,0,1,0,5,6,3,0,1
2023-07-25,14,0,1,46,1,0,2,0,-12.03025778,-76.9939365,0,2,4,0,1,1,1,7,1,0,1
2023-07-25,14,1,1,5,1,1,1,0,-12.19279072,-77.01958017,0,2,0,1,1,1,1,7,1,0,1
2023-07-25,19,0,2,44,0,0,0,0,-11.219214105863564,-77.40793055605175,0,0,0,0,1,0,1,7,2,0,1
2021-08-25,12,2,1,46,1,1,1,0,-12.043371,-77.008517,3,2,1,0,1,0,2,8,3,0,1
2021-08-25,14,2,1,23,1,0,2,0,-11.747908536582289,-77.14419924189143,1,1,1,0,1,0,2,8,1,0,1
2022-08-25,9,1,1,31,1,0,2,0,-12.01224672467052,-76.8780904627646,0,2,0,0,1,0,3,8,3,0,1
2021-09-25,6,0,1,35,1,1,1,0,-12.050135,-77.077167,1,3,0,0,1,0,5,9,0,0,1
2022-09-25,0,1,1,4,0,0,2,0,-12.02054195933565,-76.92034182449075,0,1,4,0,1,0,6,9,2,0,1
2022-09-25,20,1,1,42,1,1,1,0,-11.890279917189588,-77.02667528780582,0,2,0,0,1,0,6,9,2,0,1
2022-09-25,23,5,1,21,1,0,2,0,-12.03096,-77.056493,0,2,0,0,1,0,6,9,2,0,1
2023-10-25,0,1,1,11,1,1,1,0,-12.11273705,-77.01369594,0,3,0,0,1,0,2,10,2,0,1
2023-10-25,2,5,1,15,1,0,2,0,-11.9438279,-77.07116192,0,2,0,0,1,0,2,10,2,0,1
2021-11-25,13,6,2,0,1,5,1,0,-11.500312,-77.208334,0,3,1,0,1,0,3,11,1,0,1
2021-11-25,15,2,1,12,1,1,1,0,-12.247909439203358,-76.86390822783696,0,2,1,0,1,0,3,11,1,0,1
2022-11-25,11,3,1,7,1,1,1,0,-11.905014,-77.041267,0,3,4,0,1,0,4,11,3,0,1
2022-11-25,15,1,1,2,1,4,1,0,-12.150951212958748,-76.95079139854161,0,3,1,1,1,0,4,11,1,0,1
2023-11-25,1,5,1,66,0,0,2,0,-12.36371115,-76.79252318,0,1,0,0,1,0,5,11,2,0,1
2021-12-25,16,1,1,42,1,1,1,0,-11.871631,-77.014417,0,3,0,0,1,0,5,12,1,0,1
2022-12-25,2,5,1,20,1,0,2,0,-12.144819356636646,-76.98190654884502,0,2,0,0,1,0,6,12,2,0,1
2022-12-25,7,0,1,49,1,6,1,0,-12.139128988004243,-77.02745275937706,0,2,4,1,1,0,6,12,3,0,1
2022-12-25,16,2,1,35,1,1,1,0,-12.044994952836248,-77.04283697391459,0,2,1,0,1,0,6,12,1,0,1
2023-12-25,5,0,1,20,1,5,1,0,-12.11164265,-76.97831698,0,3,4,0,1,0,0,12,0,0,1
2021-01-26,6,1,1,21,1,5,1,0,-12.018966,-77.053367,0,1,0,0,1,0,1,1,0,1,1
2023-01-26,7,5,1,10,1,0,2,0,-11.836209,-77.11015,0,2,0,1,1,0,3,1,3,0,1
2023-01-26,20,1,1,21,1,1,1,0,-11.99113097,-77.08501239,0,2,0,0,1,0,3,1,2,0,1
2021-02-26,7,1,1,24,1,1,1,0,-12.162491,-76.962732,0,3,0,0,1,0,4,2,3,0,1
2022-02-26,5,2,2,8,0,0,2,0,-11.601846,-77.246566,0,0,0,1,1,1,5,2,0,0,1
2022-02-26,19,1,1,31,1,2,1,0,-12.041470599880004,-76.92442398321249,0,2,0,0,1,0,5,2,2,0,1
2023-02-26,17,2,1,30,1,1,1,0,-12.03020755,-77.02961566,0,3,1,0,1,0,6,2,1,0,1
2021-03-26,3,0,1,7,1,1,1,0,-11.953623,-77.051583,0,3,0,0,1,0,4,3,0,0,1
2021-03-26,22,2,2,2,1,1,1,0,-12.193128,-76.935911,0,3,1,1,1,0,4,3,2,0,1
2021-04-26,2,5,1,21,1,0,2,0,-12.018517,-77.059519,0,1,0,0,1,0,0,4,2,0,1
2021-04-26,7,5,1,46,0,2,1,0,-12.036416235190408,-77.00151550062228,0,3,0,0,5,0,0,4,3,0,1
2021-04-26,12,7,1,26,1,1,1,0,-12.009293,-77.004063,0,1,0,0,1,0,0,4,3,0,1
2021-04-26,18,1,1,15,1,0,2,0,-12.007427,-77.061738,0,1,0,0,1,0,0,4,1,0,1
2021-04-26,19,1,1,26,1,5,1,0,-11.975217,-77.00532,0,1,0,0,1,0,0,4,2,0,1
2021-04-26,23,0,1,16,1,0,2,0,-11.980851,-76.792388,0,1,0,0,1,0,0,4,2,0,1
2021-05-26,7,2,2,12,1,0,2,0,-12.295693338530304,-76.85870128496227,0,3,0,0,1,0,2,5,3,0,1
2023-05-26,20,2,1,39,1,1,1,1,-12.08478289,-77.06448613,0,3,5,1,1,1,4,5,2,0,1
2023-05-26,21,2,1,19,1,0,2,0,-12.229045,-76.968166,0,1,4,0,1,1,4,5,2,0,1
2022-06-26,18,1,1,24,1,0,2,0,-12.175225937648378,-76.97774592276338,0,2,0,0,1,0,6,6,1,0,1
2022-06-26,21,2,2,22,0,0,2,0,-10.64214973136169,-77.80167817048151,0,0,0,0,1,0,6,6,2,0,1
2023-06-26,5,2,1,9,1,0,2,0,-11.979265,-77.065758,0,2,0,1,1,0,0,6,0,0,1
2021-07-26,5,5,1,12,1,0,2,1,-12.27417798072395,-76.89269725178508,0,2,0,0,1,0,0,7,0,0,1
2022-07-26,14,2,2,21,1,1,1,0,-11.963909184597515,-77.09262688356262,0,3,0,0,1,0,1,7,1,0,1
2023-07-26,7,2,1,42,1,1,1,0,-11.88595174,-77.03517614,0,2,0,1,1,0,2,7,3,0,1
2021-08-26,19,2,1,6,1,1,1,0,-12.094675132144516,-77.03303748783208,3,3,1,0,1,0,3,8,2,0,1
2022-08-26,4,2,1,21,1,1,1,1,-12.02945217,-77.06436898,0,2,4,0,1,0,4,8,0,0,1
2022-08-26,18,5,1,23,1,0,2,0,-11.773241,-77.159443,0,2,0,0,1,0,4,8,1,0,1
2022-08-26,21,1,1,19,1,1,1,0,-12.218494,-76.921427,0,2,0,0,1,0,4,8,2,0,1
2022-09-26,18,1,1,15,1,0,2,0,-11.937325489263406,-77.07183834107147,0,2,0,0,1,0,0,9,1,0,1
2023-09-26,1,4,1,30,1,0,2,0,-12.0424368,-77.03060399,0,2,0,0,1,0,1,9,2,0,1
2023-09-26,19,1,1,23,1,0,2,0,-11.769943,-77.158992,0,0,0,0,1,0,1,9,2,0,1
2021-10-26,17,1,1,37,1,1,1,0,-12.0408,-76.96171,0,2,0,0,1,0,1,10,1,0,1
2023-10-26,5,1,1,60,1,1,1,0,-12.07004287,-76.99492787,0,2,0,0,1,0,3,10,0,0,1
2021-11-26,1,5,1,48,0,0,2,0,-11.087076,-77.583176,0,0,0,1,1,0,4,11,2,0,1
2021-11-26,14,5,1,47,1,1,1,1,-12.08023548625088,-77.00790110807338,0,2,0,0,1,0,4,11,1,0,1
2022-11-26,7,0,1,15,1,1,1,0,-11.961897427853344,-77.06334927825871,0,3,1,0,1,0,5,11,3,0,1
2023-11-26,0,5,1,12,1,0,2,0,-12.297378,-76.8552,0,0,0,0,1,0,6,11,2,0,1
2021-12-26,4,0,1,16,1,0,2,0,-11.990416,-76.820875,0,3,0,0,1,0,6,12,0,0,1
2021-12-26,16,4,1,47,1,1,1,0,-12.067019,-76.997399,1,2,1,0,1,0,6,12,1,0,1
2021-12-26,17,1,1,5,1,1,1,0,-12.181323,-77.012318,0,3,1,0,1,0,6,12,1,0,1
2022-12-26,14,1,1,26,1,1,1,0,-12.029394015701405,-77.01166679892997,0,2,0,0,1,0,0,12,1,0,1
2023-12-26,6,0,1,5,1,3,1,0,-12.16205808,-77.0258943,0,2,0,0,1,1,1,12,0,0,1
2021-02-27,12,1,1,46,1,0,2,0,-12.032477409451634,-76.99107365892452,1,3,0,0,1,0,5,2,3,0,1
2021-02-27,22,0,1,42,1,5,1,0,-11.889978,-77.02457,0,3,0,1,1,0,5,2,2,0,1
2021-03-27,8,9,1,73,0,0,2,0,-11.791667,-76.337556,0,0,0,0,1,0,5,3,3,0,1
2021-03-27,17,2,2,19,1,0,2,0,-12.244081782334527,-76.94098072336237,0,3,0,0,1,0,5,3,1,0,1
2022-03-27,18,2,2,17,1,0,2,0,-11.61340138800391,-77.23109716729165,0,3,1,0,1,1,6,3,1,0,1
2023-04-27,6,5,1,4,1,1,1,0,-12.00777096,-76.92043616,0,1,1,0,1,0,3,4,0,0,1
2023-04-27,10,5,1,3,1,0,2,0,-12.075539,-76.974923,0,3,0,0,1,1,3,4,3,0,1
2023-04-27,18,1,1,26,1,1,1,0,-12.00268844,-76.99903106,0,2,1,0,1,0,3,4,1,0,1
2021-05-27,17,1,1,7,1,1,1,0,-11.961375,-77.062622,0,3,1,0,1,0,3,5,1,0,1
2022-05-27,4,5,1,17,1,0,2,0,-11.61655,-77.22741,0,2,0,0,1,0,4,5,0,0,1
2023-05-27,20,1,1,35,1,1,1,0,-12.05875452,-77.01399072,0,2,0,0,1,1,5,5,2,0,1
2023-05-27,20,1,1,10,1,0,2,0,-11.841271,-77.10371989,0,2,0,0,1,1,5,5,2,0,1
2022-06-27,1,5,1,46,0,0,2,0,-12.03186857113612,-76.98848593151921,0,0,0,0,1,0,0,6,2,0,1
2022-06-27,2,0,1,16,1,0,2,0,-11.978427911890416,-76.78207926382203,0,1,0,0,1,0,0,6,2,0,1
2022-06-27,3,0,1,41,1,1,1,0,-12.111403465270996,-76.99590301513672,0,2,0,0,1,0,0,6,0,0,1
2023-06-27,5,5,1,33,0,0,2,0,-12.32425,-76.826043,0,0,0,0,1,1,1,6,0,0,1
2021-07-27,0,1,1,46,1,1,1,1,-12.040261600219106,-76.98175109999394,0,3,0,0,1,0,1,7,2,0,1
2022-07-27,11,2,1,12,1,0,2,0,-12.283256,-76.878624,0,1,0,0,1,0,2,7,3,0,1
2022-07-27,22,1,1,18,1,2,1,0,-12.089397281999029,-77.08955165915467,0,3,6,1,1,0,2,7,2,0,1
2023-07-27,11,0,1,24,1,0,2,0,-12.19210476,-76.97262969,0,2,4,1,1,0,3,7,3,0,1
2023-07-27,11,5,1,42,1,4,1,0,-11.88194414,-77.05194375,0,3,0,0,1,0,3,7,3,0,1
2022-08-27,6,5,1,7,1,1,1,0,-11.936865,-77.049057,0,2,0,0,1,0,5,8,0,0,1
2022-08-27,7,2,4,20,1,0,2,0,-12.1119264,-76.9778515,0,2,0,0,1,0,5,8,3,0,1
2023-08-27,2,2,1,10,1,1,1,0,-11.85751839,-77.06821782,0,3,1,0,4,0,6,8,2,0,1
2023-08-27,7,0,1,31,1,0,2,0,-12.010752,-76.873678,0,2,4,0,1,0,6,8,3,0,1
2023-08-27,17,0,1,31,1,1,1,0,-12.01482726,-76.83918934,0,3,0,1,1,0,6,8,1,0,1
2021-09-27,18,1,1,12,1,0,2,0,-12.277608,-76.869489,3,2,0,0,1,0,0,9,1,0,1
2021-09-27,20,1,1,61,1,1,1,0,-12.068307746191367,-77.048367843082,0,2,0,0,1,0,0,9,2,0,1
2023-09-27,6,2,1,7,1,4,1,0,-11.95251972,-77.05317792,0,2,1,0,1,0,2,9,0,0,1
2023-09-27,15,0,1,73,0,0,2,0,-11.747355,-76.291037,0,0,0,0,1,0,2,9,1,0,1
2023-09-27,18,2,1,37,1,1,1,0,-12.03663367,-76.95139408,0,2,0,0,1,0,2,9,1,0,1
2022-10-27,8,1,1,5,1,1,1,0,-12.198134,-76.99227,0,2,1,0,1,0,3,10,3,0,1
2023-10-27,1,5,1,15,1,0,2,0,-11.93712142,-77.07179395,0,2,0,0,1,0,4,10,2,0,1
2023-10-27,6,1,1,21,1,1,1,0,-11.99380244,-77.08386695,0,2,0,0,1,0,4,10,0,0,1
2021-11-27,1,5,1,25,0,0,2,0,-10.80227534236085,-77.70341739914097,0,0,0,0,1,0,5,11,2,0,1
2021-11-27,14,1,1,12,0,2,1,0,-12.23968,-76.89281,0,0,8,1,1,0,5,11,1,0,1
2021-11-27,19,5,1,34,0,0,2,0,-11.01178525978156,-77.60715901155308,0,0,0,0,1,1,5,11,2,0,1
2022-11-27,5,0,1,23,1,4,1,0,-11.765667,-77.153833,0,3,1,0,4,0,6,11,0,0,1
2022-11-27,15,0,1,41,1,1,1,1,-12.112008645848649,-77.00674996368099,0,2,0,0,1,0,6,11,1,0,1
2023-11-27,17,1,1,15,1,1,1,0,-11.97830745,-77.07583634,0,4,0,0,1,1,0,11,1,0,1
2023-11-27,20,2,1,5,1,0,2,0,-12.222561,-76.974531,0,1,0,0,1,0,0,11,2,0,1
2023-11-27,20,0,1,7,1,1,1,0,-11.92831933,-77.05579317,0,2,0,0,1,0,0,11,2,0,1
2023-11-27,21,5,1,66,0,0,2,0,-12.368539,-76.787526,0,0,0,0,1,1,0,11,2,0,1
2021-12-27,4,2,2,4,1,0,2,0,-11.931703,-76.692086,0,3,0,0,1,0,0,12,0,0,1
2023-12-27,16,2,1,15,1,1,1,0,-11.97705171,-77.06361958,0,2,0,0,1,0,2,12,1,0,1
2023-12-27,19,0,1,33,0,0,2,0,-12.316706,-76.831093,0,1,0,0,1,0,2,12,2,0,1
2021-01-28,5,6,1,7,0,0,2,0,-11.932369,-77.072179,0,0,0,0,1,0,3,1,0,0,1
2021-01-28,17,2,1,42,1,1,1,0,-11.89,-77.02691153,0,2,1,0,1,0,3,1,1,0,1
2022-01-28,23,5,1,30,1,0,2,0,-12.042152628931484,-77.02061367069078,0,1,1,1,1,0,4,1,2,0,1
2023-01-28,0,1,1,42,0,0,2,0,-11.755908,-76.974774,0,0,4,1,1,1,5,1,2,0,1
2023-01-28,6,1,1,31,1,0,2,0,-12.01389364,-76.88334248,0,2,0,0,1,0,5,1,0,0,1
2022-02-28,3,5,1,30,1,0,2,0,-12.043272018432615,-77.02549743652344,0,3,3,0,1,0,0,2,0,0,1
2022-02-28,5,2,1,16,1,0,2,0,-11.9677171,-76.7455216,0,1,0,0,1,0,0,2,0,0,1
2023-02-28,17,1,1,34,0,0,2,0,-11.02054,-77.59848,0,0,1,0,1,0,1,2,1,0,1
2023-03-28,7,2,1,42,0,0,2,0,-11.789697,-76.982849,0,0,0,0,1,1,1,3,3,0,1
2023-03-28,16,1,1,7,1,0,2,0,-11.927892649661825,-77.07262012961597,0,2,0,0,1,0,1,3,1,0,1
2021-04-28,4,2,1,15,1,1,1,0,-11.923226255573336,-77.07654145949084,0,1,0,0,1,0,2,4,0,1,1
2021-04-28,16,1,1,12,1,4,1,0,-12.28618,-76.87237,0,1,0,0,1,0,2,4,1,1,1
2022-04-28,17,1,1,17,1,0,2,0,-11.585092443615777,-77.20195230876205,0,3,0,0,1,0,3,4,1,0,1
2023-04-28,9,1,1,49,1,1,1,0,-12.15348967,-77.01962601,0,4,1,1,1,1,4,4,3,0,1
2021-05-28,19,1,1,12,1,0,2,0,-12.249579685482042,-76.9317592700767,0,3,0,0,1,0,4,5,2,0,1
2023-05-28,5,7,1,21,1,0,2,0,-12.03520243,-77.04900501,0,4,0,1,1,1,6,5,0,0,1
2021-06-28,9,2,1,7,1,0,2,0,-11.924998397515166,-77.07287307237524,0,2,0,0,1,0,0,6,3,0,1
2021-06-28,20,5,1,46,1,0,2,0,-12.032365258669795,-77.00653383140924,0,1,0,0,1,0,0,6,2,0,1
2021-06-28,23,1,1,61,1,1,1,0,-12.068456129021952,-77.04824710442705,0,1,0,0,1,0,0,6,2,0,1
2022-06-28,5,5,1,12,0,0,2,0,-12.250331378864685,-76.93051276432485,0,1,0,0,1,0,1,6,0,0,1
2022-06-28,13,0,1,19,0,0,2,0,-12.22223131897444,-76.97444197707152,0,1,1,0,1,0,1,6,1,0,1
2023-06-28,7,2,1,42,1,1,1,0,-11.847752,-77.001702,0,3,0,1,1,1,2,6,3,0,1
2021-07-28,6,2,1,20,1,0,2,1,-12.122129181041265,-76.97709000235113,0,3,0,0,1,0,2,7,0,0,1
2022-07-28,4,0,1,56,0,0,2,0,-11.39592,-77.39865,0,0,0,1,1,1,3,7,0,0,1
2022-07-28,16,5,1,30,1,0,2,0,-12.041213287871356,-77.03289512282687,0,3,0,0,1,1,3,7,1,0,1
2023-07-28,7,0,1,56,0,0,2,0,-11.3995,-77.39173,0,0,0,1,1,0,4,7,3,0,1
2022-08-28,6,2,2,12,1,0,0,0,-12.273785235748852,-76.87277089205438,0,2,0,0,1,0,6,8,0,0,1
2023-08-28,8,1,1,31,1,1,1,0,-12.06314424,-76.9827365,0,2,1,0,1,0,0,8,3,0,1
2023-08-28,8,1,1,21,1,1,1,0,-12.03186558,-77.07592757,0,2,1,0,1,0,0,8,3,0,1
2023-08-28,20,5,1,21,1,1,1,0,-11.98617786,-77.08302674,0,3,1,0,1,0,0,8,2,0,1
2023-08-28,22,2,1,1,1,1,1,0,-12.12320828,-76.87235478,0,4,1,0,1,0,0,8,2,0,1
2022-09-28,2,0,1,70,0,0,2,0,-10.539394113562087,-76.9222783487711,0,0,4,0,4,0,2,9,2,0,1
2023-09-28,19,5,1,16,1,0,2,0,-11.992203,-76.825113,0,3,1,0,1,0,3,9,2,0,1
2023-09-28,21,7,1,27,0,1,1,0,-12.09060189,-76.77498552,0,0,1,0,0,0,3,9,2,0,1
2021-10-28,6,8,1,4,1,4,1,0,-11.997801400730856,-76.86925638363198,0,2,0,0,2,0,3,10,0,0,1
2021-10-28,17,2,1,7,1,1,1,0,-11.95769380071578,-77.04924865652266,0,2,1,0,1,0,3,10,1,0,1
2023-10-28,2,1,1,4,1,0,2,0,-12.021163150147276,-76.92976775024461,0,1,0,0,1,0,5,10,2,0,1
2023-10-28,4,5,1,46,1,1,1,0,-12.04343902,-76.98602879,0,3,0,0,1,0,5,10,0,0,1
2021-11-28,1,1,1,8,1,0,2,0,-11.59467336960713,-77.25587577000407,0,3,0,1,1,0,6,11,2,0,1
2021-11-28,5,1,1,9,1,0,2,0,-11.985648529695183,-77.06467143077859,0,2,0,0,1,0,6,11,0,0,1
2021-11-28,22,5,1,19,1,1,1,0,-12.229476806894018,-76.92050802745351,0,1,1,0,1,0,6,11,2,0,1
2022-11-28,5,0,1,21,1,0,2,0,-12.015476,-77.060042,0,2,0,0,1,0,0,11,0,0,1
2023-11-28,4,5,1,30,1,0,2,0,-12.04196646,-77.01998696,0,2,0,1,1,0,1,11,0,1,1
2023-11-28,9,1,1,48,1,4,1,0,-11.109567850540602,-77.58845593015225,0,3,1,0,1,0,1,11,3,1,1
2023-12-28,21,1,1,40,0,0,2,0,-12.387481,-76.767881,0,0,0,0,1,0,3,12,2,0,1
2021-01-29,10,2,1,26,1,1,1,0,-12.02939938288795,-77.01008051633836,0,2,0,0,1,0,4,1,3,0,1
2023-01-29,8,5,1,12,1,1,1,0,-12.24223259,-76.86837913,0,3,4,0,1,0,6,1,3,0,1
2023-01-29,15,1,1,7,1,1,1,0,-11.95293236,-77.05133771,0,4,1,1,1,1,6,1,1,0,1
2021-03-29,3,0,1,22,0,0,2,0,-10.64844032844232,-77.85044760795031,0,0,0,0,1,0,0,3,0,0,1
2021-03-29,5,2,2,19,1,1,1,0,-12.224975,-76.932972,0,4,1,1,1,0,0,3,0,0,1
2021-03-29,7,2,2,5,1,1,1,0,-12.183982,-77.008011,0,3,1,0,1,0,0,3,3,0,1
2021-03-29,19,1,1,26,1,1,1,0,-12.027828,-77.001119,0,3,1,0,1,0,0,3,2,0,1
2021-03-29,20,0,1,7,1,5,1,0,-11.91039907384613,-77.02092664971087,0,3,1,1,0,0,0,3,2,0,1
2021-04-29,0,2,1,15,1,1,1,0,-11.937824603362309,-77.07888112938127,0,1,0,0,1,0,3,4,2,0,1
2021-04-29,10,0,1,8,0,0,2,0,-11.398112453019715,-77.33464609261696,0,0,0,0,1,0,3,4,3,0,1
2021-04-29,18,1,1,34,1,0,2,0,-10.989429946855031,-77.63791485551336,0,0,0,0,1,1,3,4,1,0,1
2023-04-29,13,4,1,19,0,0,2,0,-12.242372,-76.944312,0,0,0,0,1,0,5,4,1,0,1
2023-04-29,13,2,1,42,1,1,1,0,-11.87353797,-77.01561197,0,2,1,1,1,1,5,4,1,0,1
2023-04-29,16,0,1,50,1,1,1,0,-12.10873273,-77.02668939,0,3,1,0,1,1,5,4,1,0,1
2021-05-29,11,0,1,22,0,0,2,1,-10.639530450713131,-77.85450685967196,0,0,4,1,1,0,5,5,3,0,1
2021-05-29,18,2,2,26,1,4,1,0,-11.939689,-77.002096,0,3,0,1,1,0,5,5,1,0,1
